"","nmz","ndz","a","c","e","g","b","x","PGS","A","p1","p2","p3","p4","p5","p6","p7","p8","Smz","Sdz"
"48",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.02,0,0.05,0.95,0.732,0.432,0.475,0.067,0.537,0.386,0.23,0.058,0.176189327688082,0.163540217047409
"49",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.04,0,0.05,0.95,0.083,0.159,0.05,0.124,0.089,0.127,0.05,0.087,0.052196442562694,0.0268982212813471
"50",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.02,0.04,0,0.05,0.95,0.174,0.23,0.069,0.123,0.157,0.187,0.058,0.086,0.079894663844041,0.0545964425626941
"51",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.04,0.04,0,0.05,0.95,0.319,0.318,0.123,0.121,0.257,0.262,0.08,0.085,0.109192885125388,0.083894663844041
"52",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0.04,0,0.05,0.95,0.496,0.415,0.213,0.12,0.38,0.349,0.116,0.084,0.140091106406735,0.114792885125388
"53",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0.04,0,0.05,0.95,0.669,0.517,0.331,0.119,0.513,0.442,0.165,0.083,0.172589327688082,0.147291106406735
"54",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.04,0,0.05,0.95,0.809,0.616,0.465,0.117,0.641,0.537,0.226,0.082,0.206687548969429,0.181389327688082
"55",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.06,0,0.05,0.95,0.128,0.299,0.05,0.219,0.14,0.227,0.05,0.134,0.079494663844041,0.0415473319220205
"56",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.02,0.06,0,0.05,0.95,0.252,0.397,0.068,0.216,0.235,0.311,0.057,0.132,0.107992885125388,0.0700455532033675
"57",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.04,0.06,0,0.05,0.95,0.421,0.5,0.122,0.213,0.356,0.404,0.079,0.13,0.138091106406735,0.100143774484715
"58",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0.06,0,0.05,0.95,0.601,0.602,0.209,0.21,0.489,0.5,0.115,0.127,0.169789327688082,0.131841995766062
"59",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0.06,0,0.05,0.95,0.758,0.696,0.324,0.207,0.621,0.595,0.163,0.125,0.203087548969429,0.165140217047409
"60",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.06,0,0.05,0.95,0.871,0.777,0.455,0.204,0.736,0.682,0.221,0.123,0.237985770250776,0.200038438328756
"61",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.08,0,0.05,0.95,0.194,0.482,0.05,0.349,0.214,0.364,0.05,0.199,0.107592885125388,0.0569964425626939
"62",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.02,0.08,0,0.05,0.95,0.349,0.586,0.068,0.344,0.332,0.461,0.057,0.195,0.136891106406735,0.0862946638440412
"63",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.04,0.08,0,0.05,0.95,0.53,0.684,0.12,0.339,0.466,0.559,0.079,0.191,0.167789327688082,0.117192885125388
"64",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0.08,0,0.05,0.95,0.701,0.768,0.205,0.334,0.6,0.651,0.113,0.187,0.200287548969429,0.149691106406735
"65",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0.08,0,0.05,0.95,0.834,0.838,0.317,0.328,0.72,0.733,0.16,0.184,0.234385770250776,0.183789327688082
"66",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.08,0,0.05,0.95,0.919,0.891,0.446,0.323,0.817,0.802,0.217,0.18,0.270083991532123,0.219487548969429
"67",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.1,0,0.05,0.95,0.283,0.67,0.05,0.5,0.309,0.52,0.05,0.281,0.136491106406735,0.0732455532033676
