"","nmz","ndz","a","c","e","g","b","x","PGS","A","p1","p2","p3","p4","p5","p6","p7","p8","Smz","Sdz"
"88",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.09,0.06,0,0.12,0.88,0.994,0.985,0.667,0.39,0.982,0.972,0.446,0.264,0.288669758011279,0.237055806409023
"89",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.1,0.06,0,0.12,0.88,0.998,0.991,0.749,0.385,0.991,0.982,0.518,0.26,0.310874408545364,0.259260456943108
"90",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.11,0.06,0,0.12,0.88,0.999,0.995,0.817,0.381,0.996,0.989,0.588,0.257,0.333479059079449,0.281865107477194
"91",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.12,0.06,0,0.12,0.88,1,0.997,0.871,0.377,0.998,0.993,0.654,0.253,0.356483709613534,0.304869758011279
"92",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0,0.07,0,0.12,0.88,0.372,0.751,0.05,0.545,0.397,0.663,0.05,0.384,0.125332553738597,0.0651162768692981
"93",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.01,0.07,0,0.12,0.88,0.515,0.815,0.059,0.54,0.519,0.736,0.056,0.379,0.144137204272682,0.0839209274033834
"94",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.02,0.07,0,0.12,0.88,0.654,0.866,0.087,0.535,0.638,0.799,0.072,0.374,0.163341854806767,0.103125577937469
"95",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.03,0.07,0,0.12,0.88,0.773,0.907,0.134,0.529,0.742,0.852,0.099,0.368,0.182946505340852,0.122730228471554
"96",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.04,0.07,0,0.12,0.88,0.863,0.937,0.199,0.524,0.827,0.894,0.136,0.363,0.202951155874938,0.142734879005639
"97",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.05,0.07,0,0.12,0.88,0.924,0.959,0.279,0.519,0.891,0.926,0.183,0.358,0.223355806409023,0.163139529539725
"98",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.06,0.07,0,0.12,0.88,0.962,0.974,0.371,0.514,0.935,0.95,0.239,0.353,0.244160456943108,0.18394418007381
"99",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.07,0.07,0,0.12,0.88,0.982,0.984,0.47,0.508,0.963,0.967,0.302,0.348,0.265365107477193,0.205148830607895
"100",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.08,0.07,0,0.12,0.88,0.992,0.99,0.568,0.503,0.98,0.979,0.37,0.343,0.286969758011279,0.22675348114198
"101",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.09,0.07,0,0.12,0.88,0.997,0.995,0.66,0.498,0.99,0.987,0.441,0.338,0.308974408545364,0.248758131676066
"102",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.1,0.07,0,0.12,0.88,0.999,0.997,0.742,0.493,0.995,0.992,0.512,0.333,0.331379059079449,0.271162782210151
"103",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.11,0.07,0,0.12,0.88,1,0.998,0.811,0.487,0.998,0.995,0.582,0.329,0.354183709613535,0.293967432744237
"104",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.12,0.07,0,0.12,0.88,1,0.999,0.867,0.482,0.999,0.997,0.647,0.324,0.37738836014762,0.317172083278321
"105",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0,0.08,0,0.12,0.88,0.467,0.855,0.05,0.657,0.495,0.776,0.05,0.474,0.144037204272682,0.0752186021363408
"106",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.01,0.08,0,0.12,0.88,0.61,0.898,0.059,0.651,0.616,0.833,0.055,0.468,0.163041854806767,0.0942232526704261
"107",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.02,0.08,0,0.12,0.88,0.737,0.931,0.087,0.646,0.724,0.88,0.072,0.461,0.182446505340852,0.113627903204511
"108",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.03,0.08,0,0.12,0.88,0.838,0.955,0.133,0.64,0.814,0.916,0.098,0.455,0.202251155874938,0.133432553738597
"109",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.04,0.08,0,0.12,0.88,0.908,0.971,0.196,0.634,0.881,0.943,0.135,0.449,0.222455806409023,0.153637204272682
"110",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.05,0.08,0,0.12,0.88,0.952,0.982,0.276,0.629,0.929,0.962,0.181,0.443,0.243060456943108,0.174241854806767
"111",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.06,0.08,0,0.12,0.88,0.977,0.99,0.367,0.623,0.96,0.976,0.236,0.436,0.264065107477193,0.195246505340853
"112",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.07,0.08,0,0.12,0.88,0.99,0.994,0.464,0.617,0.978,0.985,0.298,0.43,0.285469758011279,0.216651155874938
"113",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.08,0.08,0,0.12,0.88,0.996,0.997,0.562,0.611,0.989,0.991,0.365,0.424,0.307274408545364,0.238455806409023
"114",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.09,0.08,0,0.12,0.88,0.998,0.998,0.654,0.606,0.995,0.994,0.435,0.418,0.329479059079449,0.260660456943108
"115",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.1,0.08,0,0.12,0.88,0.999,0.999,0.736,0.6,0.998,0.997,0.506,0.413,0.352083709613535,0.283265107477194
"116",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.11,0.08,0,0.12,0.88,1,1,0.806,0.594,0.999,0.998,0.575,0.407,0.37508836014762,0.306269758011279
"117",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0.12,0.08,0,0.12,0.88,1,1,0.862,0.588,1,0.999,0.641,0.401,0.398493010681705,0.329674408545364
"118",2451,4569,0.860232526704263,0.282842712474619,0.424264068711929,0,0.09,0,0.12,0.88,0.566,0.925,0.05,0.756,0.594,0.863,0.05,0.564,0.162941854806767,0.0855209274033835
