"","nmz","ndz","a","c","e","g","b","x","PGS","A","e1","e2","e3","e4","e5","e6","e7","e8","Smz","Sdz"
"106",4000,0.547722557505166,0.1,0.9,0.06,0.14,4000,0.547722557505166,0.1,0.9,0.06,0.14,4000,0.547722557505166,0.1,0.9,0.06,0.14,16001919.8908,16001519.8908
"107",4000,0.547722557505166,0.1,0.9,0.08,0.153,4000,0.547722557505166,0.1,0.9,0.08,0.153,4000,0.547722557505166,0.1,0.9,0.08,0.153,16002023.903818,16001623.903818
"108",4000,0.547722557505166,0.1,0.9,0.1,0.167,4000,0.547722557505166,0.1,0.9,0.1,0.167,4000,0.547722557505166,0.1,0.9,0.1,0.167,16002135.919178,16001735.919178
"109",4000,0.547722557505166,0.15,0,0,0.632455532033676,0,0,0,4000,0.547722557505166,0.15,0,0,0.632455532033676,0,0,0,0.0122366596101027,0.0122366596101027
"110",4000,0.547722557505166,0.15,0.02,0.02,0.632455532033676,0,0.02,0.02,4000,0.547722557505166,0.15,0.02,0.02,0.632455532033676,0,0.02,0.02,0.0130366596101026,0.0130366596101026
"111",4000,0.547722557505166,0.15,0.04,0.04,0.632455532033676,0,0.04,0.04,4000,0.547722557505166,0.15,0.04,0.04,0.632455532033676,0,0.04,0.04,0.0154366596101028,0.0154366596101028
"112",4000,0.547722557505166,0.15,0.06,0.06,0.632455532033676,0,0.06,0.06,4000,0.547722557505166,0.15,0.06,0.06,0.632455532033676,0,0.06,0.06,0.0194366596101028,0.0194366596101028
"113",4000,0.547722557505166,0.15,0.08,0.08,0.632455532033676,0,0.08,0.08,4000,0.547722557505166,0.15,0.08,0.08,0.632455532033676,0,0.08,0.08,0.0250366596101026,0.0250366596101026
"114",4000,0.547722557505166,0.15,0.1,0.1,0.632455532033676,0,0.1,0.1,4000,0.547722557505166,0.15,0.1,0.1,0.632455532033676,0,0.1,0.1,0.0322366596101027,0.0322366596101027
"115",4000,0.547722557505166,0.15,0,0,0.632455532033676,0.02,0.011,0.015,4000,0.547722557505166,0.15,0,0,0.632455532033676,0.02,0.011,0.015,0.0439348808914497,0.0409348808914496
"116",4000,0.547722557505166,0.15,0.02,0.02,0.632455532033676,0.02,0.031,0.035,4000,0.547722557505166,0.15,0.02,0.02,0.632455532033676,0.02,0.031,0.035,0.0447348808914496,0.0417348808914495
"117",4000,0.547722557505166,0.15,0.04,0.04,0.632455532033676,0.02,0.051,0.055,4000,0.547722557505166,0.15,0.04,0.04,0.632455532033676,0.02,0.051,0.055,0.0471348808914498,0.0441348808914497
"118",4000,0.547722557505166,0.15,0.06,0.06,0.632455532033676,0.02,0.071,0.076,4000,0.547722557505166,0.15,0.06,0.06,0.632455532033676,0.02,0.071,0.076,0.0511348808914498,0.0481348808914497
"119",4000,0.547722557505166,0.15,0.08,0.08,0.632455532033676,0.02,0.091,0.096,4000,0.547722557505166,0.15,0.08,0.08,0.632455532033676,0.02,0.091,0.096,0.0567348808914496,0.0537348808914495
"120",4000,0.547722557505166,0.15,0.1,0.1,0.632455532033676,0.02,0.111,0.116,4000,0.547722557505166,0.15,0.1,0.1,0.632455532033676,0.02,0.111,0.116,0.0639348808914497,0.0609348808914496
"121",4000,0.547722557505166,0.15,0,0,0.632455532033676,0.04,0.022,0.031,4000,0.547722557505166,0.15,0,0,0.632455532033676,0.04,0.022,0.031,0.0764331021727969,0.0704331021727966
"122",4000,0.547722557505166,0.15,0.02,0.02,0.632455532033676,0.04,0.042,0.051,4000,0.547722557505166,0.15,0.02,0.02,0.632455532033676,0.04,0.042,0.051,0.0772331021727968,0.0712331021727965
"123",4000,0.547722557505166,0.15,0.04,0.04,0.632455532033676,0.04,0.062,0.071,4000,0.547722557505166,0.15,0.04,0.04,0.632455532033676,0.04,0.062,0.071,0.079633102172797,0.0736331021727967
"124",4000,0.547722557505166,0.15,0.06,0.06,0.632455532033676,0.04,0.083,0.091,4000,0.547722557505166,0.15,0.06,0.06,0.632455532033676,0.04,0.083,0.091,0.083633102172797,0.0776331021727967
"125",4000,0.547722557505166,0.15,0.08,0.08,0.632455532033676,0.04,0.103,0.112,4000,0.547722557505166,0.15,0.08,0.08,0.632455532033676,0.04,0.103,0.112,0.0892331021727968,0.0832331021727966
"126",4000,0.547722557505166,0.15,0.1,0.1,0.632455532033676,0.04,0.123,0.132,4000,0.547722557505166,0.15,0.1,0.1,0.632455532033676,0.04,0.123,0.132,0.0964331021727969,0.0904331021727967
"127",4000,0.547722557505166,0.15,0,0,0.632455532033676,0.06,0.034,0.046,4000,0.547722557505166,0.15,0,0,0.632455532033676,0.06,0.034,0.046,0.109731323454144,0.100731323454144
"128",4000,0.547722557505166,0.15,0.02,0.02,0.632455532033676,0.06,0.054,0.067,4000,0.547722557505166,0.15,0.02,0.02,0.632455532033676,0.06,0.054,0.067,0.110531323454144,0.101531323454144
"129",4000,0.547722557505166,0.15,0.04,0.04,0.632455532033676,0.06,0.074,0.087,4000,0.547722557505166,0.15,0.04,0.04,0.632455532033676,0.06,0.074,0.087,0.112931323454144,0.103931323454144
"130",4000,0.547722557505166,0.15,0.06,0.06,0.632455532033676,0.06,0.094,0.107,4000,0.547722557505166,0.15,0.06,0.06,0.632455532033676,0.06,0.094,0.107,0.116931323454144,0.107931323454144
"131",4000,0.547722557505166,0.15,0.08,0.08,0.632455532033676,0.06,0.115,0.128,4000,0.547722557505166,0.15,0.08,0.08,0.632455532033676,0.06,0.115,0.128,0.122531323454144,0.113531323454144
"132",4000,0.547722557505166,0.15,0.1,0.1,0.632455532033676,0.06,0.135,0.148,4000,0.547722557505166,0.15,0.1,0.1,0.632455532033676,0.06,0.135,0.148,0.129731323454144,0.120731323454144
"133",4000,0.547722557505166,0.15,0,0,0.632455532033676,0.08,0.045,0.063,4000,0.547722557505166,0.15,0,0,0.632455532033676,0.08,0.045,0.063,0.143829544735491,0.131829544735491
"134",4000,0.547722557505166,0.15,0.02,0.02,0.632455532033676,0.08,0.066,0.083,4000,0.547722557505166,0.15,0.02,0.02,0.632455532033676,0.08,0.066,0.083,0.144629544735491,0.132629544735491
"135",4000,0.547722557505166,0.15,0.04,0.04,0.632455532033676,0.08,0.086,0.103,4000,0.547722557505166,0.15,0.04,0.04,0.632455532033676,0.08,0.086,0.103,0.147029544735491,0.135029544735491
"136",4000,0.547722557505166,0.15,0.06,0.06,0.632455532033676,0.08,0.107,0.124,4000,0.547722557505166,0.15,0.06,0.06,0.632455532033676,0.08,0.107,0.124,0.151029544735491,0.139029544735491
