"","nmz","ndz","a","c","e","g","b","x","PGS","A","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p13","p14","p15","p16","Smz","Sdz"
"49",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0,0,0.15,0.85,0.572,0.222,0.429,0.05,0.572,0.222,0.429,0.05,0.572,0.222,0.429,0.05,0.373,0.215,0.208,0.05,0.0682455532033674,0.0682455532033674
"50",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.05,0,0.15,0.85,0.908,0.906,0.408,0.402,0.908,0.906,0.408,0.402,0.908,0.906,0.408,0.402,0.819,0.829,0.199,0.226,0.138991106406735,0.107368329805051
"51",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.1,0,0.15,0.85,0.994,1,0.387,0.925,0.994,1,0.387,0.925,0.994,1,0.387,0.925,0.985,0.996,0.19,0.659,0.214736659610103,0.151491106406735
"52",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0,0,0.15,0.85,0.986,0.651,0.928,0.05,0.986,0.651,0.928,0.05,0.986,0.651,0.928,0.05,0.886,0.626,0.593,0.05,0.146491106406735,0.146491106406735
"53",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.05,0,0.15,0.85,1,0.993,0.913,0.387,1,0.993,0.913,0.387,1,0.993,0.913,0.387,0.992,0.978,0.568,0.215,0.222236659610103,0.190613883008419
"54",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.1,0,0.15,0.85,1,1,0.895,0.913,1,1,0.895,0.913,1,1,0.895,0.913,1,1,0.544,0.629,0.30298221281347,0.239736659610103
"55",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0,0,0.15,0.85,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,-1.11022302462516e-16,-1.11022302462516e-16
"56",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.05,0,0.15,0.85,0.219,0.559,0.05,0.416,0.219,0.559,0.05,0.416,0.219,0.559,0.05,0.416,0.249,0.43,0.05,0.238,0.0657455532033677,0.0341227766016838
"57",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.1,0,0.15,0.85,0.682,0.989,0.05,0.935,0.682,0.989,0.05,0.935,0.682,0.989,0.05,0.935,0.732,0.945,0.05,0.687,0.136491106406735,0.0732455532033676
"58",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0,0,0.15,0.85,0.572,0.222,0.429,0.05,0.572,0.222,0.429,0.05,0.572,0.222,0.429,0.05,0.373,0.215,0.208,0.05,0.0682455532033674,0.0682455532033674
"59",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.05,0,0.15,0.85,0.908,0.906,0.408,0.402,0.908,0.906,0.408,0.402,0.908,0.906,0.408,0.402,0.819,0.829,0.199,0.226,0.138991106406735,0.107368329805051
"60",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.1,0,0.15,0.85,0.994,1,0.387,0.925,0.994,1,0.387,0.925,0.994,1,0.387,0.925,0.985,0.996,0.19,0.659,0.214736659610103,0.151491106406735
"61",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0,0,0.15,0.85,0.986,0.651,0.928,0.05,0.986,0.651,0.928,0.05,0.986,0.651,0.928,0.05,0.886,0.626,0.593,0.05,0.146491106406735,0.146491106406735
"62",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.05,0,0.15,0.85,1,0.993,0.913,0.387,1,0.993,0.913,0.387,1,0.993,0.913,0.387,0.992,0.978,0.568,0.215,0.222236659610103,0.190613883008419
"63",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.1,0,0.15,0.85,1,1,0.895,0.913,1,1,0.895,0.913,1,1,0.895,0.913,1,1,0.544,0.629,0.30298221281347,0.239736659610103
