"","nmz","ndz","a","c","e","g","b","x","PGS","A","e1","e2","e3","e4","e5","e6","e7","e8","Smz","Sdz"
"47",4000,4000,0.8,0.547722557505166,0.547722557505166,0.1,0.02,0,0.1,0.9,0.112,0.078,0.1,0.02,0.116,0.087,0.1,0.02,0.174516129032258,0.161612903225806
"48",4000,4000,1,0.547722557505166,0.547722557505166,0.1,0.02,0,0.1,0.9,0.112,0.078,0.1,0.02,0.116,0.087,0.1,0.02,0.16525,0.15275
"49",4000,4000,0.4,0.547722557505166,0.547722557505166,0,0.04,0,0.1,0.9,0.021,0.04,0,0.04,0.031,0.04,0,0.04,0.0442105263157894,0.023157894736842
"50",4000,4000,0.6,0.547722557505166,0.547722557505166,0,0.04,0,0.1,0.9,0.022,0.04,0,0.04,0.031,0.04,0,0.04,0.0516666666666665,0.0266666666666667
"51",4000,4000,0.8,0.547722557505166,0.547722557505166,0,0.04,0,0.1,0.9,0.022,0.04,0,0.04,0.031,0.04,0,0.04,0.0529032258064517,0.0270967741935484
"52",4000,4000,1,0.547722557505166,0.547722557505166,0,0.04,0,0.1,0.9,0.022,0.04,0,0.04,0.031,0.04,0,0.04,0.0509999999999999,0.0259999999999999
"53",4000,4000,0.4,0.547722557505166,0.547722557505166,0.02,0.04,0,0.1,0.9,0.041,0.051,0.02,0.04,0.051,0.053,0.02,0.04,0.0684210526315789,0.0473684210526315
"54",4000,4000,0.6,0.547722557505166,0.547722557505166,0.02,0.04,0,0.1,0.9,0.042,0.052,0.02,0.04,0.051,0.053,0.02,0.04,0.0791666666666667,0.0541666666666667
"55",4000,4000,0.8,0.547722557505166,0.547722557505166,0.02,0.04,0,0.1,0.9,0.042,0.052,0.02,0.04,0.051,0.053,0.02,0.04,0.0806451612903225,0.0548387096774192
"56",4000,4000,1,0.547722557505166,0.547722557505166,0.02,0.04,0,0.1,0.9,0.042,0.052,0.02,0.04,0.051,0.053,0.02,0.04,0.0775000000000001,0.0525000000000001
"57",4000,4000,0.4,0.547722557505166,0.547722557505166,0.04,0.04,0,0.1,0.9,0.062,0.063,0.04,0.04,0.071,0.067,0.04,0.04,0.0947368421052631,0.0736842105263159
"58",4000,4000,0.6,0.547722557505166,0.547722557505166,0.04,0.04,0,0.1,0.9,0.062,0.063,0.04,0.04,0.071,0.067,0.04,0.04,0.108333333333333,0.0833333333333334
"59",4000,4000,0.8,0.547722557505166,0.547722557505166,0.04,0.04,0,0.1,0.9,0.063,0.063,0.04,0.04,0.071,0.067,0.04,0.04,0.109677419354839,0.0838709677419354
"60",4000,4000,1,0.547722557505166,0.547722557505166,0.04,0.04,0,0.1,0.9,0.063,0.063,0.04,0.04,0.071,0.067,0.04,0.04,0.105,0.0800000000000001
"61",4000,4000,0.4,0.547722557505166,0.547722557505166,0.06,0.04,0,0.1,0.9,0.082,0.074,0.06,0.04,0.091,0.08,0.06,0.04,0.123157894736842,0.102105263157895
"62",4000,4000,0.6,0.547722557505166,0.547722557505166,0.06,0.04,0,0.1,0.9,0.083,0.075,0.06,0.04,0.091,0.08,0.06,0.04,0.139166666666667,0.114166666666667
"63",4000,4000,0.8,0.547722557505166,0.547722557505166,0.06,0.04,0,0.1,0.9,0.083,0.075,0.06,0.04,0.091,0.08,0.06,0.04,0.14,0.114193548387097
"64",4000,4000,1,0.547722557505166,0.547722557505166,0.06,0.04,0,0.1,0.9,0.083,0.075,0.06,0.04,0.091,0.08,0.06,0.04,0.1335,0.1085
"65",4000,4000,0.4,0.547722557505166,0.547722557505166,0.08,0.04,0,0.1,0.9,0.102,0.086,0.08,0.04,0.111,0.093,0.08,0.04,0.153684210526316,0.132631578947368
"66",4000,4000,0.6,0.547722557505166,0.547722557505166,0.08,0.04,0,0.1,0.9,0.103,0.086,0.08,0.04,0.112,0.093,0.08,0.04,0.171666666666667,0.146666666666667
