"","nmz","ndz","a","c","e","g","b","x","PGS","A","p1","p2","p3","p4","p5","p6","p7","p8","Smz","Sdz"
"60",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.025,0,0.1,0.9,0.966,0.778,0.774,0.104,0.858,0.715,0.414,0.076,0.183738883008419,0.167927494707577
"61",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.05,0,0.1,0.9,0.16,0.399,0.05,0.292,0.179,0.302,0.05,0.171,0.0657455532033677,0.0341227766016838
"62",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.025,0.05,0,0.1,0.9,0.444,0.587,0.109,0.287,0.393,0.477,0.074,0.167,0.101118329805051,0.0694955532033674
"63",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.05,0,0.1,0.9,0.756,0.754,0.285,0.281,0.64,0.651,0.146,0.163,0.138991106406735,0.107368329805051
"64",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.075,0.05,0,0.1,0.9,0.933,0.874,0.533,0.276,0.834,0.795,0.26,0.16,0.179363883008419,0.147741106406735
"65",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.05,0,0.1,0.9,0.989,0.945,0.761,0.271,0.94,0.894,0.404,0.156,0.222236659610103,0.190613883008419
"66",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.075,0,0.1,0.9,0.308,0.727,0.05,0.559,0.344,0.579,0.05,0.321,0.100493329805051,0.0530591649025256
"67",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.025,0.075,0,0.1,0.9,0.637,0.859,0.107,0.55,0.596,0.742,0.074,0.312,0.137116106406735,0.0896819415042094
"68",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.075,0,0.1,0.9,0.88,0.938,0.277,0.541,0.806,0.862,0.143,0.304,0.176238883008419,0.128804718105893
"69",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.075,0.075,0,0.1,0.9,0.976,0.977,0.52,0.532,0.928,0.935,0.254,0.295,0.217861659610103,0.170427494707577
"70",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.075,0,0.1,0.9,0.997,0.993,0.747,0.522,0.979,0.973,0.394,0.287,0.261984436211786,0.214550271309261
"71",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.1,0,0.1,0.9,0.505,0.929,0.05,0.8,0.55,0.819,0.05,0.506,0.136491106406735,0.0732455532033676
"72",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.025,0.1,0,0.1,0.9,0.804,0.973,0.105,0.792,0.776,0.912,0.073,0.493,0.174363883008419,0.111118329805051
"73",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.1,0,0.1,0.9,0.953,0.992,0.27,0.783,0.915,0.962,0.14,0.48,0.214736659610103,0.151491106406735
"74",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.075,0.1,0,0.1,0.9,0.993,0.998,0.508,0.773,0.975,0.986,0.248,0.467,0.257609436211786,0.194363883008419
"75",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.1,0,0.1,0.9,0.999,0.999,0.734,0.763,0.994,0.995,0.384,0.454,0.30298221281347,0.239736659610103
"76",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0,0,0.15,0.85,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,-1.11022302462516e-16,-1.11022302462516e-16
"77",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.025,0,0,0.15,0.85,0.193,0.092,0.148,0.05,0.132,0.091,0.09,0.05,0.0328727766016836,0.0328727766016836
"78",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0,0,0.15,0.85,0.572,0.222,0.429,0.05,0.373,0.215,0.208,0.05,0.0682455532033674,0.0682455532033674
"79",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.075,0,0,0.15,0.85,0.885,0.425,0.746,0.05,0.675,0.41,0.391,0.05,0.106118329805051,0.106118329805051
"80",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0,0,0.15,0.85,0.986,0.651,0.928,0.05,0.886,0.626,0.593,0.05,0.146491106406735,0.146491106406735
"81",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.025,0,0.15,0.85,0.09,0.183,0.05,0.141,0.097,0.145,0.05,0.096,0.0322477766016838,0.0164363883008418
"82",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.025,0.025,0,0.15,0.85,0.382,0.377,0.145,0.139,0.307,0.313,0.089,0.095,0.0663705532033676,0.0505591649025257
"83",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.025,0,0.15,0.85,0.772,0.607,0.418,0.138,0.614,0.532,0.204,0.093,0.102993329805051,0.0871819415042094
"84",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.075,0.025,0,0.15,0.85,0.961,0.802,0.732,0.136,0.855,0.737,0.381,0.092,0.142116106406735,0.126304718105893
"85",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.025,0,0.15,0.85,0.997,0.922,0.921,0.134,0.964,0.879,0.581,0.091,0.183738883008419,0.167927494707577
"86",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.05,0,0.15,0.85,0.219,0.559,0.05,0.416,0.249,0.43,0.05,0.238,0.0657455532033677,0.0341227766016838
