"","nmz","ndz","a","c","e","g","b","x","PGS","A","e1","e2","e3","e4","e5","e6","e7","e8","e9","e10","e11","e12","e13","e14","e15","e16","Smz","Sdz"
"105",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.09,0.05,0,0.1,0.9,0.119,0.102,0.09,0.05,0.119,0.102,0.09,0.05,0.119,0.102,0.09,0.05,0.13,0.11,0.09,0.05,0.204787548969429,0.173164772367745
"106",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.09,0.06,0,0.1,0.9,0.125,0.112,0.09,0.06,0.125,0.112,0.09,0.06,0.125,0.112,0.09,0.06,0.138,0.12,0.09,0.06,0.220336659610103,0.182389327688082
"107",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.09,0.07,0,0.1,0.9,0.132,0.122,0.09,0.07,0.132,0.122,0.09,0.07,0.132,0.122,0.09,0.07,0.146,0.13,0.09,0.07,0.236085770250776,0.191813883008419
"108",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.09,0.08,0,0.1,0.9,0.138,0.132,0.09,0.08,0.138,0.132,0.09,0.08,0.138,0.132,0.09,0.08,0.155,0.14,0.09,0.08,0.25203488089145,0.201438438328756
"109",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.09,0.09,0,0.1,0.9,0.144,0.142,0.09,0.09,0.144,0.142,0.09,0.09,0.144,0.142,0.09,0.09,0.163,0.15,0.09,0.09,0.268183991532123,0.211262993649092
"110",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.09,0.1,0,0.1,0.9,0.151,0.152,0.09,0.1,0.151,0.152,0.09,0.1,0.151,0.152,0.09,0.1,0.172,0.16,0.09,0.1,0.284533102172797,0.221287548969429
"111",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0,0,0.1,0.9,0.1,0.058,0.1,0,0.1,0.058,0.1,0,0.1,0.058,0.1,0,0.1,0.067,0.1,0,0.146491106406735,0.146491106406735
"112",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.01,0,0.1,0.9,0.106,0.068,0.1,0.01,0.106,0.068,0.1,0.01,0.106,0.068,0.1,0.01,0.108,0.077,0.1,0.01,0.161240217047409,0.154915661727072
"113",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.02,0,0.1,0.9,0.111,0.078,0.1,0.02,0.111,0.078,0.1,0.02,0.111,0.078,0.1,0.02,0.116,0.087,0.1,0.02,0.176189327688082,0.163540217047409
"114",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.03,0,0.1,0.9,0.117,0.088,0.1,0.03,0.117,0.088,0.1,0.03,0.117,0.088,0.1,0.03,0.124,0.097,0.1,0.03,0.191338438328756,0.172364772367745
"115",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.04,0,0.1,0.9,0.124,0.098,0.1,0.04,0.123,0.098,0.1,0.04,0.123,0.097,0.1,0.04,0.132,0.107,0.1,0.04,0.206687548969429,0.181389327688082
"116",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.05,0,0.1,0.9,0.129,0.108,0.1,0.05,0.129,0.107,0.1,0.05,0.13,0.107,0.1,0.05,0.14,0.117,0.1,0.05,0.222236659610103,0.190613883008419
"117",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.06,0,0.1,0.9,0.136,0.117,0.1,0.06,0.136,0.117,0.1,0.06,0.136,0.117,0.1,0.06,0.148,0.127,0.1,0.06,0.237985770250776,0.200038438328756
"118",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.07,0,0.1,0.9,0.142,0.127,0.1,0.07,0.142,0.127,0.1,0.07,0.142,0.127,0.1,0.07,0.157,0.137,0.1,0.07,0.25393488089145,0.209662993649093
"119",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.08,0,0.1,0.9,0.149,0.137,0.1,0.08,0.148,0.137,0.1,0.08,0.148,0.137,0.1,0.08,0.165,0.147,0.1,0.08,0.270083991532123,0.219487548969429
"120",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.09,0,0.1,0.9,0.155,0.147,0.1,0.09,0.155,0.147,0.1,0.09,0.155,0.147,0.1,0.09,0.173,0.157,0.1,0.09,0.286433102172797,0.229512104289766
"121",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.1,0,0.1,0.9,0.162,0.157,0.1,0.1,0.162,0.157,0.1,0.1,0.162,0.157,0.1,0.1,0.182,0.167,0.1,0.1,0.30298221281347,0.239736659610103
