"","nmz","ndz","a","c","e","g","b","x","PGS","A","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p13","p14","p15","p16","Smz","Sdz"
"61",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.05,0,0.1,0.9,0.754,0.756,0.281,0.285,0.754,0.756,0.281,0.285,0.754,0.756,0.281,0.285,0.651,0.64,0.163,0.146,0.138991106406735,0.107368329805051
"62",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.06,0,0.1,0.9,0.848,0.812,0.38,0.282,0.848,0.812,0.38,0.282,0.848,0.812,0.38,0.282,0.748,0.712,0.214,0.145,0.153740217047408,0.115792885125388
"63",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.07,0,0.1,0.9,0.914,0.86,0.487,0.279,0.914,0.86,0.487,0.279,0.914,0.86,0.487,0.279,0.828,0.777,0.272,0.143,0.168689327688082,0.124417440445725
"64",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.08,0,0.1,0.9,0.956,0.899,0.595,0.276,0.956,0.899,0.595,0.276,0.956,0.899,0.595,0.276,0.89,0.833,0.337,0.142,0.183838438328756,0.133241995766062
"65",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.09,0,0.1,0.9,0.98,0.93,0.695,0.273,0.98,0.93,0.695,0.273,0.98,0.93,0.695,0.273,0.934,0.879,0.407,0.141,0.199187548969429,0.142266551086398
"66",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.05,0.1,0,0.1,0.9,0.992,0.953,0.783,0.27,0.992,0.953,0.783,0.27,0.992,0.953,0.783,0.27,0.962,0.915,0.48,0.14,0.214736659610103,0.151491106406735
"67",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0,0,0.1,0.9,0.21,0.54,0.05,0.401,0.21,0.54,0.05,0.401,0.21,0.54,0.05,0.401,0.203,0.35,0.05,0.196,0.0830946638440411,0.0830946638440411
"68",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0.01,0,0.1,0.9,0.318,0.61,0.059,0.396,0.318,0.61,0.059,0.396,0.318,0.61,0.059,0.396,0.29,0.425,0.054,0.194,0.0970437744847146,0.0907192191643778
"69",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0.02,0,0.1,0.9,0.445,0.677,0.086,0.392,0.445,0.677,0.086,0.392,0.445,0.677,0.086,0.392,0.393,0.503,0.068,0.192,0.111192885125388,0.0985437744847144
"70",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0.03,0,0.1,0.9,0.578,0.74,0.131,0.388,0.578,0.74,0.131,0.388,0.578,0.74,0.131,0.388,0.503,0.582,0.09,0.19,0.125541995766062,0.106568329805051
"71",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0.04,0,0.1,0.9,0.704,0.797,0.196,0.384,0.704,0.797,0.196,0.384,0.704,0.797,0.196,0.384,0.613,0.657,0.121,0.189,0.140091106406735,0.114792885125388
"72",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0.05,0,0.1,0.9,0.809,0.846,0.279,0.38,0.809,0.846,0.279,0.38,0.809,0.846,0.279,0.38,0.714,0.727,0.162,0.187,0.154840217047409,0.123217440445725
"73",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0.06,0,0.1,0.9,0.887,0.887,0.377,0.376,0.887,0.887,0.377,0.376,0.887,0.887,0.377,0.376,0.8,0.79,0.211,0.185,0.169789327688082,0.131841995766062
"74",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0.07,0,0.1,0.9,0.939,0.92,0.484,0.372,0.939,0.92,0.484,0.372,0.939,0.92,0.484,0.372,0.869,0.843,0.269,0.184,0.184938438328756,0.140666551086398
"75",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0.08,0,0.1,0.9,0.971,0.945,0.591,0.368,0.971,0.945,0.591,0.368,0.971,0.945,0.591,0.368,0.919,0.886,0.334,0.182,0.200287548969429,0.149691106406735
"76",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0.09,0,0.1,0.9,0.987,0.964,0.691,0.364,0.987,0.964,0.691,0.364,0.987,0.964,0.691,0.364,0.953,0.92,0.403,0.18,0.215836659610102,0.158915661727072
"77",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0.1,0,0.1,0.9,0.995,0.977,0.779,0.36,0.995,0.977,0.779,0.36,0.995,0.977,0.779,0.36,0.974,0.946,0.475,0.179,0.231585770250776,0.168340217047409
"78",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.07,0,0,0.1,0.9,0.268,0.665,0.05,0.507,0.268,0.665,0.05,0.507,0.268,0.665,0.05,0.507,0.258,0.446,0.05,0.246,0.0983437744847144,0.0983437744847144
"79",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.07,0.01,0,0.1,0.9,0.387,0.727,0.059,0.502,0.387,0.727,0.059,0.502,0.387,0.727,0.059,0.502,0.355,0.524,0.054,0.244,0.112492885125388,0.106168329805051
"80",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.07,0.02,0,0.1,0.9,0.519,0.784,0.085,0.497,0.519,0.784,0.085,0.497,0.519,0.784,0.085,0.497,0.463,0.601,0.067,0.241,0.126841995766062,0.114192885125388
"81",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.07,0.03,0,0.1,0.9,0.649,0.834,0.13,0.492,0.649,0.834,0.13,0.492,0.649,0.834,0.13,0.492,0.573,0.674,0.089,0.239,0.141391106406735,0.122417440445725
"82",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.07,0.04,0,0.1,0.9,0.764,0.876,0.195,0.487,0.764,0.876,0.195,0.487,0.764,0.876,0.195,0.487,0.678,0.742,0.12,0.237,0.156140217047409,0.130841995766062
"83",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.07,0.05,0,0.1,0.9,0.855,0.91,0.277,0.482,0.855,0.91,0.277,0.482,0.855,0.91,0.277,0.482,0.77,0.802,0.16,0.234,0.171089327688082,0.139466551086398
"84",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.07,0.06,0,0.1,0.9,0.918,0.937,0.374,0.477,0.918,0.937,0.374,0.477,0.918,0.937,0.374,0.477,0.845,0.852,0.209,0.232,0.186238438328756,0.148291106406735
"85",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.07,0.07,0,0.1,0.9,0.958,0.957,0.48,0.472,0.958,0.957,0.48,0.472,0.958,0.957,0.48,0.472,0.902,0.894,0.266,0.23,0.201587548969429,0.157315661727072
"86",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.07,0.08,0,0.1,0.9,0.981,0.972,0.587,0.468,0.981,0.972,0.587,0.468,0.981,0.972,0.587,0.468,0.941,0.926,0.33,0.228,0.217136659610103,0.166540217047408
"87",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.07,0.09,0,0.1,0.9,0.992,0.983,0.687,0.463,0.992,0.983,0.687,0.463,0.992,0.983,0.687,0.463,0.967,0.95,0.398,0.225,0.232885770250776,0.175964772367745
"88",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.07,0.1,0,0.1,0.9,0.997,0.989,0.775,0.458,0.997,0.989,0.775,0.458,0.997,0.989,0.775,0.458,0.983,0.967,0.47,0.223,0.24883488089145,0.185589327688082
"89",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0,0,0.1,0.9,0.332,0.774,0.05,0.61,0.332,0.774,0.05,0.61,0.332,0.774,0.05,0.61,0.318,0.544,0.05,0.302,0.113992885125388,0.113992885125388
"90",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0.01,0,0.1,0.9,0.46,0.823,0.059,0.605,0.46,0.823,0.059,0.605,0.46,0.823,0.059,0.605,0.423,0.62,0.054,0.299,0.128341995766062,0.122017440445725
"91",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0.02,0,0.1,0.9,0.592,0.866,0.085,0.6,0.592,0.866,0.085,0.6,0.592,0.866,0.085,0.6,0.533,0.691,0.067,0.296,0.142891106406735,0.130241995766061
