"","nmz","ndz","a","c","e","g","b","x","PGS","A","e1","e2","e3","e4","e5","e6","e7","e8","e9","e10","e11","e12","e13","e14","e15","e16","Smz","Sdz"
"213",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.04,0,0.15,0.85,0.123,0.097,0.1,0.04,0.123,0.097,0.1,0.04,0.123,0.097,0.1,0.04,0.132,0.107,0.1,0.04,0.206687548969429,0.181389327688082
"214",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.06,0,0.15,0.85,0.135,0.117,0.1,0.06,0.135,0.117,0.1,0.06,0.135,0.117,0.1,0.06,0.148,0.127,0.1,0.06,0.237985770250776,0.200038438328756
"215",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.08,0,0.15,0.85,0.148,0.137,0.1,0.08,0.148,0.137,0.1,0.08,0.148,0.137,0.1,0.08,0.165,0.147,0.1,0.08,0.270083991532123,0.219487548969429
"216",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.1,0,0.15,0.85,0.161,0.157,0.1,0.1,0.161,0.157,0.1,0.1,0.161,0.157,0.1,0.1,0.182,0.167,0.1,0.1,0.30298221281347,0.239736659610103
"217",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0,0,0.15,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.11022302462516e-16,-1.11022302462516e-16
"218",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.02,0,0.15,0.85,0.011,0.02,0,0.02,0.011,0.02,0,0.02,0.011,0.02,0,0.02,0.015,0.02,0,0.02,0.0256982212813468,0.0130491106406734
"219",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.04,0,0.15,0.85,0.022,0.04,0,0.04,0.022,0.04,0,0.04,0.022,0.04,0,0.04,0.031,0.04,0,0.04,0.052196442562694,0.0268982212813471
"220",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.06,0,0.15,0.85,0.034,0.06,0,0.06,0.033,0.06,0,0.06,0.033,0.06,0,0.06,0.046,0.06,0,0.06,0.079494663844041,0.0415473319220205
"221",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.08,0,0.15,0.85,0.045,0.08,0,0.08,0.045,0.08,0,0.08,0.045,0.08,0,0.08,0.063,0.08,0,0.08,0.107592885125388,0.0569964425626939
"222",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0,0.1,0,0.15,0.85,0.057,0.1,0,0.1,0.057,0.1,0,0.1,0.057,0.1,0,0.1,0.079,0.1,0,0.1,0.136491106406735,0.0732455532033676
"223",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.02,0,0,0.15,0.85,0.02,0.012,0.02,0,0.02,0.012,0.02,0,0.02,0.012,0.02,0,0.02,0.013,0.02,0,0.026098221281347,0.026098221281347
"224",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.02,0.02,0,0.15,0.85,0.031,0.032,0.02,0.02,0.031,0.032,0.02,0.02,0.031,0.032,0.02,0.02,0.035,0.033,0.02,0.02,0.0525964425626939,0.0399473319220205
"225",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.02,0.04,0,0.15,0.85,0.042,0.052,0.02,0.04,0.042,0.052,0.02,0.04,0.042,0.052,0.02,0.04,0.051,0.053,0.02,0.04,0.079894663844041,0.0545964425626941
"226",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.02,0.06,0,0.15,0.85,0.054,0.072,0.02,0.06,0.054,0.072,0.02,0.06,0.054,0.071,0.02,0.06,0.067,0.073,0.02,0.06,0.107992885125388,0.0700455532033675
"227",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.02,0.08,0,0.15,0.85,0.066,0.092,0.02,0.08,0.066,0.092,0.02,0.08,0.066,0.091,0.02,0.08,0.083,0.093,0.02,0.08,0.136891106406735,0.0862946638440412
"228",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.02,0.1,0,0.15,0.85,0.078,0.112,0.02,0.1,0.078,0.112,0.02,0.1,0.078,0.111,0.02,0.1,0.1,0.113,0.02,0.1,0.166589327688082,0.103343774484715
"229",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.04,0,0,0.15,0.85,0.04,0.023,0.04,0,0.04,0.023,0.04,0,0.04,0.023,0.04,0,0.04,0.027,0.04,0,0.0537964425626938,0.0537964425626938
"230",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.04,0.02,0,0.15,0.85,0.051,0.043,0.04,0.02,0.051,0.043,0.04,0.02,0.051,0.043,0.04,0.02,0.055,0.047,0.04,0.02,0.0810946638440408,0.0684455532033674
"231",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.04,0.04,0,0.15,0.85,0.062,0.063,0.04,0.04,0.062,0.063,0.04,0.04,0.062,0.063,0.04,0.04,0.071,0.067,0.04,0.04,0.109192885125388,0.083894663844041
"232",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.04,0.06,0,0.15,0.85,0.074,0.083,0.04,0.06,0.074,0.083,0.04,0.06,0.074,0.083,0.04,0.06,0.087,0.087,0.04,0.06,0.138091106406735,0.100143774484715
"233",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.04,0.08,0,0.15,0.85,0.086,0.103,0.04,0.08,0.086,0.103,0.04,0.08,0.086,0.103,0.04,0.08,0.103,0.107,0.04,0.08,0.167789327688082,0.117192885125388
"234",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.04,0.1,0,0.15,0.85,0.099,0.123,0.04,0.1,0.099,0.123,0.04,0.1,0.099,0.123,0.04,0.1,0.12,0.127,0.04,0.1,0.198287548969429,0.135041995766061
"235",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0,0,0.15,0.85,0.06,0.035,0.06,0,0.06,0.035,0.06,0,0.06,0.035,0.06,0,0.06,0.04,0.06,0,0.0830946638440411,0.0830946638440411
"236",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0.02,0,0.15,0.85,0.071,0.055,0.06,0.02,0.071,0.055,0.06,0.02,0.071,0.055,0.06,0.02,0.076,0.06,0.06,0.02,0.111192885125388,0.0985437744847144
"237",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0.04,0,0.15,0.85,0.083,0.075,0.06,0.04,0.083,0.075,0.06,0.04,0.083,0.075,0.06,0.04,0.091,0.08,0.06,0.04,0.140091106406735,0.114792885125388
"238",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0.06,0,0.15,0.85,0.094,0.094,0.06,0.06,0.094,0.094,0.06,0.06,0.094,0.094,0.06,0.06,0.107,0.1,0.06,0.06,0.169789327688082,0.131841995766062
"239",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0.08,0,0.15,0.85,0.107,0.114,0.06,0.08,0.107,0.114,0.06,0.08,0.107,0.114,0.06,0.08,0.124,0.12,0.06,0.08,0.200287548969429,0.149691106406735
"240",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.06,0.1,0,0.15,0.85,0.12,0.134,0.06,0.1,0.12,0.134,0.06,0.1,0.12,0.134,0.06,0.1,0.141,0.14,0.06,0.1,0.231585770250776,0.168340217047409
"241",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0,0,0.15,0.85,0.08,0.046,0.08,0,0.08,0.046,0.08,0,0.08,0.046,0.08,0,0.08,0.053,0.08,0,0.113992885125388,0.113992885125388
"242",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0.02,0,0.15,0.85,0.091,0.068,0.08,0.02,0.091,0.066,0.08,0.02,0.091,0.066,0.08,0.02,0.096,0.073,0.08,0.02,0.142891106406735,0.130241995766061
"243",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0.04,0,0.15,0.85,0.103,0.086,0.08,0.04,0.103,0.086,0.08,0.04,0.103,0.086,0.08,0.04,0.112,0.093,0.08,0.04,0.172589327688082,0.147291106406735
"244",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0.06,0,0.15,0.85,0.115,0.106,0.08,0.06,0.115,0.106,0.08,0.06,0.115,0.106,0.08,0.06,0.128,0.113,0.08,0.06,0.203087548969429,0.165140217047409
"245",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0.08,0,0.15,0.85,0.127,0.126,0.08,0.08,0.127,0.126,0.08,0.08,0.127,0.126,0.08,0.08,0.144,0.133,0.08,0.08,0.234385770250776,0.183789327688082
"246",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.08,0.1,0,0.15,0.85,0.14,0.146,0.08,0.1,0.14,0.146,0.08,0.1,0.14,0.146,0.08,0.1,0.161,0.153,0.08,0.1,0.266483991532123,0.203238438328756
"247",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0,0,0.15,0.85,0.1,0.058,0.1,0,0.1,0.058,0.1,0,0.1,0.058,0.1,0,0.1,0.067,0.1,0,0.146491106406735,0.146491106406735
"248",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.02,0,0.15,0.85,0.111,0.078,0.1,0.02,0.111,0.078,0.1,0.02,0.111,0.078,0.1,0.02,0.116,0.087,0.1,0.02,0.176189327688082,0.163540217047409
"249",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.04,0,0.15,0.85,0.123,0.097,0.1,0.04,0.123,0.097,0.1,0.04,0.123,0.097,0.1,0.04,0.132,0.107,0.1,0.04,0.206687548969429,0.181389327688082
"250",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.06,0,0.15,0.85,0.135,0.117,0.1,0.06,0.135,0.117,0.1,0.06,0.135,0.117,0.1,0.06,0.148,0.127,0.1,0.06,0.237985770250776,0.200038438328756
"251",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.08,0,0.15,0.85,0.148,0.137,0.1,0.08,0.148,0.137,0.1,0.08,0.148,0.137,0.1,0.08,0.165,0.147,0.1,0.08,0.270083991532123,0.219487548969429
"252",4000,4000,0.632455532033676,0.547722557505166,0.547722557505166,0.1,0.1,0,0.15,0.85,0.161,0.157,0.1,0.1,0.161,0.157,0.1,0.1,0.161,0.157,0.1,0.1,0.182,0.167,0.1,0.1,0.30298221281347,0.239736659610103
